,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
66500,8749.828125,8435.9248046875,8703.4912109375,0.5049999952316284,0.0,0.0
67000,8629.7412109375,8145.81298828125,8703.4912109375,0.4860000014305115,0.0,0.0
67500,8632.447265625,8262.6015625,8703.4912109375,0.4440000057220459,0.0,0.0
68000,8732.63671875,8679.5947265625,8703.4912109375,0.4129999876022339,0.0,0.0
68500,8864.8974609375,8625.2529296875,8703.4912109375,0.40299999713897705,0.0,0.0
69000,8647.8115234375,8572.6162109375,8703.4912109375,0.42100000381469727,0.0,0.0
69500,8706.720703125,8616.7900390625,8703.4912109375,0.37400001287460327,0.0,0.0
70000,8815.046875,8479.80859375,8703.4912109375,0.34700000286102295,0.0,0.0
70500,8857.552734375,8556.1005859375,8703.4912109375,0.3490000069141388,0.0,0.0
71000,8794.671875,8690.3388671875,8703.4912109375,0.3709999918937683,0.0,0.0
71500,8844.412109375,8927.677734375,8703.4912109375,0.32199999690055847,0.0,0.0
72000,8814.8623046875,8479.3994140625,8703.4912109375,0.3319999873638153,0.0,0.0
