,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
54500,8649.4169921875,7269.20751953125,8813.828125,0.8510000109672546,0.01899999938905239,0.0
55000,8678.5693359375,7097.48876953125,8813.828125,0.8529999852180481,0.024000000208616257,0.0
55500,8697.4423828125,7392.646484375,8813.828125,0.8379999995231628,0.03799999877810478,0.0
56000,8634.4609375,3998.598388671875,8813.828125,0.8320000171661377,0.029999999329447746,0.0
56500,8645.765625,7392.87060546875,8813.828125,0.8349999785423279,0.020999999716877937,0.0
57000,8593.98828125,6725.0185546875,8813.828125,0.800000011920929,0.03500000014901161,0.0
57500,8632.5576171875,7409.427734375,8813.828125,0.8149999976158142,0.023000000044703484,0.0
58000,8703.0224609375,7184.9599609375,8813.828125,0.7870000004768372,0.03200000151991844,0.0
58500,8514.251953125,269.313720703125,8813.828125,0.796999990940094,0.027000000700354576,0.0
59000,8642.2138671875,7691.48779296875,8813.828125,0.7609999775886536,0.03799999877810478,0.0
59500,8685.427734375,7571.2412109375,8813.828125,0.7490000128746033,0.02800000086426735,0.0
60000,8550.857421875,7140.388671875,8813.828125,0.7400000095367432,0.04899999871850014,0.0
60500,8511.2763671875,7697.21826171875,8813.828125,0.7149999737739563,0.052000001072883606,0.0
61000,8564.9462890625,7567.4619140625,8813.828125,0.6959999799728394,0.03400000184774399,0.0
61500,8580.6455078125,7665.9521484375,8813.828125,0.7020000219345093,0.041999999433755875,0.0
62000,8616.9423828125,7676.611328125,8813.828125,0.6880000233650208,0.03700000047683716,0.0
62500,8543.4521484375,7755.67236328125,8813.828125,0.6769999861717224,0.0560000017285347,0.0
63000,8421.4873046875,7820.931640625,8813.828125,0.656000018119812,0.03700000047683716,0.0
63500,8659.0927734375,7929.00146484375,8813.828125,0.6050000190734863,0.027000000700354576,0.0
64000,8533.5654296875,7999.162109375,8813.828125,0.5950000286102295,0.039000000804662704,0.0
64500,8643.49609375,7822.4560546875,8813.828125,0.5809999704360962,0.03400000184774399,0.0
65000,8469.728515625,7330.60791015625,8813.828125,0.5789999961853027,0.04500000178813934,0.0
65500,8593.6015625,7579.2021484375,8813.828125,0.5529999732971191,0.050999999046325684,0.0
66000,8669.98828125,8139.54541015625,8813.828125,0.5509999990463257,0.04899999871850014,0.0
66500,8728.369140625,8216.6796875,8813.828125,0.5270000100135803,0.035999998450279236,0.0
67000,8643.0009765625,4291.38525390625,8813.828125,0.5419999957084656,0.03700000047683716,0.0
67500,8487.037109375,7869.61181640625,8813.828125,0.4699999988079071,0.05999999865889549,0.0
68000,8583.1640625,2897.1552734375,8813.828125,0.46299999952316284,0.05000000074505806,0.0
68500,8572.6787109375,7748.8447265625,8813.828125,0.453000009059906,0.04699999839067459,0.0
69000,8502.1142578125,8067.59765625,8813.828125,0.45500001311302185,0.05700000002980232,0.0
69500,8722.0576171875,8230.86328125,8813.828125,0.4090000092983246,0.05700000002980232,0.0
70000,8776.7705078125,8512.9921875,8813.828125,0.41200000047683716,0.04699999839067459,0.0
70500,8630.7802734375,8202.7607421875,8813.828125,0.382999986410141,0.05999999865889549,0.0
71000,8527.1650390625,8313.4814453125,8813.828125,0.33500000834465027,0.04500000178813934,0.0
71500,8617.234375,7953.3935546875,8813.828125,0.3409999907016754,0.039000000804662704,0.0
72000,8703.421875,8065.40185546875,8813.828125,0.34200000762939453,0.041999999433755875,0.0
72500,8863.89453125,8421.9638671875,8813.828125,0.34200000762939453,0.06400000303983688,0.0
73000,8801.8447265625,8244.7978515625,8813.828125,0.29899999499320984,0.04399999976158142,0.0
73500,8704.828125,8586.279296875,8813.828125,0.2680000066757202,0.03700000047683716,0.0
74000,8860.5693359375,9087.134765625,8813.828125,0.26600000262260437,0.05299999937415123,0.0
74500,8747.697265625,-114.83677673339844,8813.828125,0.25600001215934753,0.07500000298023224,0.0
75000,8788.91015625,8580.7841796875,8813.828125,0.2630000114440918,0.026000000536441803,0.0
75500,8722.181640625,8515.69921875,8813.828125,0.23399999737739563,0.039000000804662704,0.0
76000,8850.9482421875,9028.3046875,8813.828125,0.24899999797344208,0.06300000101327896,0.0
76500,8867.2626953125,8734.765625,8813.828125,0.22200000286102295,0.039000000804662704,0.0
77000,8866.330078125,8631.9482421875,8813.828125,0.1899999976158142,0.04100000113248825,0.0
77500,8928.1572265625,8759.9140625,8813.828125,0.19099999964237213,0.03500000014901161,0.0
78000,8927.0400390625,8687.6806640625,8813.828125,0.20800000429153442,0.05400000140070915,0.0
78500,8969.458984375,9073.482421875,8813.828125,0.1809999942779541,0.0430000014603138,0.0
79000,8824.1025390625,8504.9140625,8813.828125,0.15700000524520874,0.03200000151991844,0.0
79500,8598.01171875,8565.4619140625,8813.828125,0.1589999943971634,0.05400000140070915,0.0
80000,8989.9609375,8918.3203125,8813.828125,0.20800000429153442,0.09300000220537186,0.0
80500,8679.337890625,8510.04296875,8813.828125,0.11800000071525574,0.03500000014901161,0.0
81000,8914.94140625,8894.9853515625,8813.828125,0.14100000262260437,0.029999999329447746,0.0
81500,8751.3671875,8835.623046875,8813.828125,0.11800000071525574,0.039000000804662704,0.0
82000,9160.197265625,9029.578125,8813.828125,0.11100000143051147,0.03799999877810478,0.0
82500,8378.197265625,8144.45654296875,8813.828125,0.09399999678134918,0.027000000700354576,0.0
83000,8909.017578125,8366.5498046875,8813.828125,0.12600000202655792,0.05900000035762787,0.0
83500,8961.5634765625,9115.060546875,8813.828125,0.13600000739097595,0.06199999898672104,0.0
84000,8939.8720703125,8900.54296875,8813.828125,0.1289999932050705,0.05400000140070915,0.0
84500,8895.0107421875,8895.5087890625,8813.828125,0.12800000607967377,0.0729999989271164,0.0
85000,9073.8310546875,8676.7802734375,8813.828125,0.12600000202655792,0.06800000369548798,0.0
85500,9147.9609375,8582.5419921875,8813.828125,0.09300000220537186,0.04100000113248825,0.0
86000,8645.66015625,2431.568359375,8813.828125,0.15000000596046448,0.10300000011920929,0.0
86500,9059.166015625,9059.1396484375,8813.828125,0.06700000166893005,0.03500000014901161,0.0
87000,9071.671875,8997.2021484375,8813.828125,0.07500000298023224,0.032999999821186066,0.0
87500,9172.5009765625,8909.90234375,8813.828125,0.09099999815225601,0.054999999701976776,0.0
88000,9153.6416015625,8957.4482421875,8813.828125,0.08799999952316284,0.05700000002980232,0.0
88500,8991.2880859375,9033.091796875,8813.828125,0.11599999666213989,0.09000000357627869,0.0
89000,9079.388671875,9129.16796875,8813.828125,0.0860000029206276,0.04699999839067459,0.0
89500,8914.412109375,9174.7685546875,8813.828125,0.08900000154972076,0.06800000369548798,0.0
90000,9201.873046875,9171.1142578125,8813.828125,0.08699999749660492,0.054999999701976776,0.0
90500,8741.4052734375,1512.4139404296875,8813.828125,0.10300000011920929,0.07999999821186066,0.0
91000,9250.908203125,8905.404296875,8813.828125,0.09099999815225601,0.06700000166893005,0.0
91500,9152.1494140625,9194.9375,8813.828125,0.0860000029206276,0.057999998331069946,0.0
92000,9174.740234375,9296.666015625,8813.828125,0.11400000005960464,0.09399999678134918,0.0
92500,8913.388671875,9142.4306640625,8813.828125,0.0989999994635582,0.07900000363588333,0.0
93000,9148.029296875,9171.7685546875,8813.828125,0.09799999743700027,0.08100000023841858,0.0
93500,8806.8125,8215.5703125,8813.828125,0.09399999678134918,0.08399999886751175,0.0
94000,9336.1923828125,137.3662109375,8813.828125,0.07500000298023224,0.06400000303983688,0.0
94500,9192.5927734375,8687.0234375,8813.828125,0.11400000005960464,0.10100000351667404,0.0
95000,9273.3251953125,9063.8359375,8813.828125,0.054999999701976776,0.03999999910593033,0.0
95500,9273.236328125,9180.4140625,8813.828125,0.08299999684095383,0.0729999989271164,0.0
96000,9354.84765625,8962.580078125,8813.828125,0.10300000011920929,0.09200000017881393,0.0
96500,9105.6806640625,9113.5302734375,8813.828125,0.04399999976158142,0.03500000014901161,0.0
97000,8779.5,8901.296875,8813.828125,0.054999999701976776,0.04899999871850014,0.0
97500,9205.875,8844.7607421875,8813.828125,0.11100000143051147,0.10000000149011612,0.0
98000,9304.5849609375,9157.19140625,8813.828125,0.057999998331069946,0.050999999046325684,0.0
98500,9056.6923828125,9033.6318359375,8813.828125,0.07199999690055847,0.06400000303983688,0.0
99000,9465.912109375,9175.5654296875,8813.828125,0.08100000023841858,0.07999999821186066,0.0
99500,8997.0947265625,8737.8193359375,8813.828125,0.11299999803304672,0.10400000214576721,0.0
100000,9132.4072265625,9229.296875,8813.828125,0.0949999988079071,0.08799999952316284,0.0
