,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
66000,8665.708984375,8586.0791015625,8763.7119140625,0.5090000033378601,0.0,0.0
66500,8843.5478515625,8489.6484375,8763.7119140625,0.48899999260902405,0.0,0.0
67000,8597.5458984375,8128.3779296875,8763.7119140625,0.4779999852180481,0.0,0.0
67500,8626.1826171875,8453.837890625,8763.7119140625,0.4749999940395355,0.0,0.0
68000,8635.71484375,8454.244140625,8763.7119140625,0.4449999928474426,0.0,0.0
68500,8611.2294921875,8448.20703125,8763.7119140625,0.4129999876022339,0.0,0.0
69000,8756.9912109375,8549.5693359375,8763.7119140625,0.3970000147819519,0.0,0.0
69500,8756.6357421875,8549.2626953125,8763.7119140625,0.3880000114440918,0.0,0.0
70000,8728.27734375,-578.6632690429688,8763.7119140625,0.3790000081062317,0.0,0.0
70500,8823.2978515625,8497.4150390625,8763.7119140625,0.35899999737739563,0.0,0.0
71000,8500.9541015625,8454.091796875,8763.7119140625,0.3409999907016754,0.0,0.0
71500,8840.7294921875,8622.6806640625,8763.7119140625,0.3100000023841858,0.0,0.0
72000,8847.69140625,8128.27783203125,8763.7119140625,0.296999990940094,0.0,0.0
72500,8743.220703125,8734.998046875,8763.7119140625,0.2849999964237213,0.0,0.0
73000,643.5047607421875,8629.009765625,8763.7119140625,0.2549999952316284,0.0,0.0
73500,8816.38671875,8900.8212890625,8763.7119140625,0.2540000081062317,0.0,0.0
74000,8803.8134765625,8867.9267578125,8763.7119140625,0.23600000143051147,0.0,0.0
74500,8831.916015625,8623.9521484375,8763.7119140625,0.23000000417232513,0.0,0.0
75000,8855.6494140625,8779.3857421875,8763.7119140625,0.24199999868869781,0.0,0.0
75500,8717.9833984375,8857.7705078125,8763.7119140625,0.17800000309944153,0.0,0.0
76000,3802.545166015625,8882.00390625,8763.7119140625,0.19099999964237213,0.0,0.0
76500,8965.193359375,8881.3779296875,8763.7119140625,0.18299999833106995,0.0,0.0
77000,8915.740234375,8814.45703125,8763.7119140625,0.1589999943971634,0.0,0.0
77500,8933.53515625,9003.0107421875,8763.7119140625,0.16300000250339508,0.0,0.0
78000,8808.123046875,8670.5302734375,8763.7119140625,0.15399999916553497,0.0,0.0
78500,8926.6279296875,8861.7041015625,8763.7119140625,0.1379999965429306,0.0,0.0
79000,8781.20703125,8985.5791015625,8763.7119140625,0.14499999582767487,0.0,0.0
79500,9074.44921875,9011.0009765625,8763.7119140625,0.12600000202655792,0.0,0.0
80000,8893.3212890625,8828.001953125,8763.7119140625,0.11999999731779099,0.0,0.0
80500,9013.0517578125,9091.3046875,8763.7119140625,0.10999999940395355,0.0,0.0
81000,8982.4833984375,8993.7265625,8763.7119140625,0.09000000357627869,0.0,0.0
81500,8941.9365234375,4161.05126953125,8763.7119140625,0.09000000357627869,0.0,0.0
82000,8803.4521484375,8804.568359375,8763.7119140625,0.09000000357627869,0.0,0.0
82500,8786.7041015625,8881.654296875,8763.7119140625,0.06800000369548798,0.0,0.0
83000,8998.8994140625,9090.9609375,8763.7119140625,0.07800000160932541,0.0,0.0
83500,8954.7734375,3124.4765625,8763.7119140625,0.06599999964237213,0.0,0.0
84000,9041.962890625,8903.0185546875,8763.7119140625,0.06199999898672104,0.0,0.0
84500,2041.883056640625,9124.4638671875,8763.7119140625,0.06599999964237213,0.0,0.0
85000,8726.296875,8887.3447265625,8763.7119140625,0.06400000303983688,0.0,0.0
85500,8904.4716796875,8991.0224609375,8763.7119140625,0.04600000008940697,0.0,0.0
86000,8951.306640625,8746.75,8763.7119140625,0.05000000074505806,0.0,0.0
86500,9011.7626953125,8909.80859375,8763.7119140625,0.03999999910593033,0.0,0.0
87000,9280.333984375,8879.4189453125,8763.7119140625,0.04399999976158142,0.0,0.0
87500,8956.26171875,9194.9013671875,8763.7119140625,0.03700000047683716,0.0,0.0
88000,-246.63339233398438,8633.4580078125,8763.7119140625,0.04100000113248825,0.0,0.0
88500,8819.0615234375,8733.955078125,8763.7119140625,0.027000000700354576,0.0,0.0
89000,8721.68359375,8767.0263671875,8763.7119140625,0.023000000044703484,0.0,0.0
89500,9209.4404296875,8881.6083984375,8763.7119140625,0.03400000184774399,0.0,0.0
90000,4439.13134765625,8803.828125,8763.7119140625,0.032999999821186066,0.0,0.0
90500,9114.44140625,9164.03125,8763.7119140625,0.03099999949336052,0.0,0.0
91000,9132.115234375,2789.5029296875,8763.7119140625,0.02199999988079071,0.0,0.0
91500,8900.716796875,8732.32421875,8763.7119140625,0.026000000536441803,0.0,0.0
92000,9234.994140625,9170.3408203125,8763.7119140625,0.02800000086426735,0.0,0.0
92500,8944.021484375,8947.3271484375,8763.7119140625,0.01899999938905239,0.0,0.0
93000,9020.8544921875,8931.982421875,8763.7119140625,0.027000000700354576,0.0,0.0
93500,9076.994140625,9052.3359375,8763.7119140625,0.008999999612569809,0.0,0.0
94000,9105.1298828125,9192.279296875,8763.7119140625,0.01899999938905239,0.0,0.0
94500,9129.2275390625,9246.10546875,8763.7119140625,0.019999999552965164,0.0,0.0
95000,9250.935546875,9296.2158203125,8763.7119140625,0.010999999940395355,0.0,0.0
95500,9001.8740234375,9094.5185546875,8763.7119140625,0.009999999776482582,0.0,0.0
96000,8741.3212890625,8888.8701171875,8763.7119140625,0.009999999776482582,0.0,0.0
96500,9269.3310546875,8816.4716796875,8763.7119140625,0.012000000104308128,0.0,0.0
97000,9360.3271484375,9326.8447265625,8763.7119140625,0.010999999940395355,0.0,0.0
97500,5689.92724609375,9230.7275390625,8763.7119140625,0.007000000216066837,0.0,0.0
98000,9185.24609375,9196.83203125,8763.7119140625,0.012000000104308128,0.0,0.0
98500,9161.12109375,9404.9482421875,8763.7119140625,0.007000000216066837,0.0,0.0
99000,9013.79296875,9208.7705078125,8763.7119140625,0.006000000052154064,0.0,0.0
99500,8720.19921875,9013.1083984375,8763.7119140625,0.006000000052154064,0.0,0.0
100000,7602.01171875,4844.38427734375,8763.7119140625,0.003000000026077032,0.0,0.0
