,Stats/Mixed return,Stats/Suboptimal return,Stats/Expert return,Stats/Cede Control,Stats/Novel,Stats/Risky
95500,9628.28125,9600.4189453125,8709.2705078125,0.004000000189989805,0.004000000189989805,0.0
96000,9532.4091796875,9615.6826171875,8709.2705078125,0.006000000052154064,0.006000000052154064,0.0
96500,9680.181640625,9763.5615234375,8709.2705078125,0.004999999888241291,0.004999999888241291,0.0
97000,9419.6220703125,9394.7197265625,8709.2705078125,0.007000000216066837,0.007000000216066837,0.0
97500,9716.302734375,9589.8642578125,8709.2705078125,0.006000000052154064,0.006000000052154064,0.0
98000,9619.8583984375,9718.82421875,8709.2705078125,0.010999999940395355,0.010999999940395355,0.0
98500,9735.8486328125,9673.31640625,8709.2705078125,0.0,0.0,0.0
99000,9426.5849609375,9462.20703125,8709.2705078125,0.0020000000949949026,0.0020000000949949026,0.0
99500,9781.4443359375,9594.0703125,8709.2705078125,0.009999999776482582,0.009999999776482582,0.0
100000,9608.1474609375,9665.0078125,8709.2705078125,0.0010000000474974513,0.0010000000474974513,0.0
